pitcher_id,year,n_pitches,disruption_1,disruption_2,disruption_len_1,disruption_len_2,bias_1,bias_2,bias_len_1,bias_len_2
694037,2025,412,0.869,0.911,0.811,0.931,-0.117,0.305,0.037,0.28
694297,2023,535,0.802,0.858,0.788,0.828,0.133,0.135,0.075,0.062
694297,2024,1227,0.78,0.841,0.754,0.789,0.099,0.186,0.055,0.089
694297,2025,1358,0.749,0.786,0.687,0.734,0.066,0.096,0.066,0.066
694335,2025,401,1.041,0.748,0.932,0.813,-0.495,-0.31,-0.397,-0.277
694350,2024,44,0.797,0.846,0.83,0.906,0.09,0.067,0.106,0.078
694350,2025,221,0.694,0.908,0.703,0.846,0.205,0.309,0.179,0.229
694359,2025,11,1.062,0.999,1.117,1.212,1.112,0.276,1.038,0.858
694361,2024,45,0.772,0.784,0.826,0.885,-0.158,0.083,-0.295,-0.153
694361,2025,127,1.022,0.829,1.038,0.905,-0.497,-0.283,-0.604,-0.47
694363,2023,60,0.871,0.822,0.713,0.68,0.224,0.034,0.115,-0.046
694363,2024,588,0.911,0.806,0.779,0.762,-0.047,-0.126,-0.037,-0.106
694363,2025,139,0.739,0.769,0.706,0.707,0.171,0.015,0.069,-0.056
694462,2024,52,0.753,0.912,0.709,0.829,0.347,0.421,0.431,0.428
694462,2025,361,0.804,0.931,0.954,1.033,0.18,0.243,0.329,0.347
694477,2025,952,0.793,0.723,0.771,0.766,-0.033,-0.025,0.099,0.089
694646,2024,41,0.922,0.952,0.807,0.738,0.231,0.156,0.005,-0.045
694646,2025,59,0.738,0.775,0.666,0.687,-0.044,-0.086,0.073,0.046
694738,2024,325,0.892,0.854,0.733,0.726,0.351,0.109,-0.006,-0.103
694738,2025,757,0.844,0.754,0.737,0.709,0.147,-0.108,-0.02,-0.123
694813,2023,134,0.903,0.95,0.806,0.821,0.178,0.342,0.158,0.232
694813,2024,969,0.883,0.844,0.79,0.798,-0.068,0.151,-0.016,0.108
694819,2025,554,0.857,0.826,0.749,0.808,-0.235,0.183,-0.122,0.128
694851,2025,110,0.876,0.905,0.741,0.8,0.022,0.182,0.144,0.222
694918,2025,124,0.906,0.786,0.81,0.819,0.084,0.109,0.226,0.243
694973,2024,1011,0.955,0.875,0.838,0.826,-0.179,0.171,-0.099,0.116
694973,2025,1415,0.961,0.881,0.827,0.839,-0.083,0.216,-0.01,0.167
695076,2024,226,0.809,0.657,0.735,0.704,-0.086,-0.172,-0.064,-0.135
695243,2023,98,0.829,1.009,0.766,0.98,0.033,0.419,0.226,0.463
695243,2024,481,1,0.865,0.789,0.827,-0.227,0.24,-0.029,0.241
695243,2025,455,1.019,1.098,0.87,0.945,0.014,0.384,-0.002,0.19
695418,2025,1007,1.049,0.734,0.941,0.772,-0.419,-0.285,-0.369,-0.282
695445,2025,248,1,0.812,0.894,0.835,-0.254,-0.638,-0.241,-0.464
695505,2025,388,0.806,0.846,0.716,0.904,-0.188,0.29,0.124,0.421
695534,2025,69,0.81,1.048,0.741,0.919,0.18,0.481,0.176,0.343
695549,2024,21,0.897,0.821,0.532,0.886,-0.225,0.219,0.339,0.628
695549,2025,361,0.828,0.931,0.772,0.91,0.021,0.167,0.109,0.194
696131,2024,301,0.805,0.817,0.826,0.839,0.011,-0.107,-0.057,-0.138
696131,2025,39,0.551,0.728,0.563,0.737,0.275,0.134,0.349,0.262
696136,2023,253,0.861,0.703,0.748,0.705,-0.088,-0.244,-0.105,-0.187
696136,2024,364,0.856,0.782,0.731,0.733,-0.003,-0.08,0.061,0.014
696136,2025,121,0.972,0.912,0.992,0.979,-0.058,-0.128,-0.142,-0.186
696147,2025,145,0.906,0.847,0.844,0.788,-0.241,-0.101,-0.227,-0.163
696149,2025,216,0.956,0.844,0.773,0.828,-0.34,-0.005,-0.143,0.069
696270,2025,125,0.942,0.843,0.766,0.757,0.01,0.112,0.053,0.095
697812,2025,54,0.94,0.734,0.909,0.807,-0.215,-0.035,-0.136,-0.032
699134,2025,47,0.935,1.095,0.914,1.083,0.229,0.597,0.403,0.614
699911,2025,67,0.992,0.809,0.859,0.743,0.024,-0.034,-0.056,-0.094
700187,2024,134,0.753,0.85,0.703,0.841,0.045,0.147,0.199,0.262
700187,2025,60,0.753,0.833,0.708,0.749,0.054,0.221,0.043,0.136
700241,2024,138,1.012,0.714,0.834,0.692,-0.538,-0.595,-0.491,-0.524
700241,2025,632,0.838,0.678,0.818,0.731,-0.238,-0.369,-0.301,-0.381
700249,2024,629,0.711,0.82,0.738,0.839,0.29,0.076,0.289,0.169
700249,2025,793,0.721,0.747,0.723,0.759,0.154,-0.049,0.125,0.01
700270,2024,192,0.839,0.848,0.802,0.853,-0.093,0.086,-0.028,0.099
700270,2025,20,0.722,0.788,0.754,0.786,0.071,0.016,0.146,0.147
700363,2023,33,0.829,1.009,0.709,0.965,0.463,0.577,0.612,0.69
700363,2024,42,0.857,0.995,0.86,0.914,0.462,0.538,0.307,0.371
700363,2025,309,0.902,0.908,0.78,0.816,0.275,0.225,0.195,0.167
700669,2024,50,0.922,0.846,0.985,0.937,0.007,-0.289,-0.046,-0.239
700669,2025,343,0.813,0.755,0.763,0.716,-0.151,-0.064,-0.195,-0.151
701121,2025,75,0.824,0.742,0.77,0.744,-0.049,-0.144,-0.063,-0.127
701487,2025,259,0.805,0.775,0.697,0.708,0.303,0.007,0.259,0.092
701519,2025,299,0.869,0.776,0.754,0.729,-0.172,-0.026,-0.158,-0.076
701542,2024,186,0.764,0.754,0.735,0.743,-0.041,0.088,-0.049,0.022
701542,2025,1132,0.818,0.751,0.74,0.716,-0.11,-0.052,-0.144,-0.109
701552,2025,174,0.807,0.901,0.828,0.868,0.573,0.298,0.526,0.326
701581,2024,505,0.748,0.914,0.753,0.869,0.148,0.229,0.153,0.175
701581,2025,432,0.773,1.013,0.738,0.918,0.209,0.357,0.27,0.33
701643,2023,200,0.904,0.819,0.829,0.832,-0.244,-0.052,-0.192,-0.058
701643,2024,45,0.764,0.729,0.767,0.782,-0.131,0.009,-0.041,0.047
701656,2025,206,0.865,0.846,0.836,0.848,0.181,-0.034,0.152,0.024
702056,2025,80,0.872,0.882,0.775,0.841,0.148,0.255,0.213,0.271
702070,2025,965,0.885,0.909,0.819,0.838,0.146,-0.154,0.117,-0.069
702352,2024,333,0.891,0.794,0.802,0.738,0.01,0.074,-0.087,-0.047
702352,2025,606,0.862,0.75,0.825,0.762,-0.118,-0.04,-0.146,-0.103
702674,2024,91,0.861,0.889,0.807,0.881,0.039,0.082,0.023,0.049
702674,2025,222,0.85,0.916,0.75,0.81,0.221,0.217,0.184,0.163
702752,2025,11,0.945,0.789,0.786,0.778,-0.068,0.167,-0.021,0.096
702795,2024,13,1.189,0.914,1.107,0.953,-0.486,-0.505,-0.571,-0.584
702795,2025,102,0.79,0.731,0.814,0.878,-0.204,-0.07,-0.137,-0.062
703231,2024,5,0.591,0.318,0.41,0.207,0.108,-0.007,-0.127,-0.24
800048,2025,276,0.911,0.758,0.818,0.727,-0.153,-0.249,-0.205,-0.26
800049,2024,240,0.758,1.04,0.773,0.947,0.349,0.403,0.335,0.347
800049,2025,231,0.765,0.839,0.71,0.827,0.076,0.093,0.141,0.139
800311,2025,127,0.746,0.829,0.754,0.8,0.143,0.252,0.124,0.203
801139,2025,157,0.868,0.764,0.831,0.861,-0.193,0.144,-0.038,0.169
801216,2025,13,0.909,0.964,0.675,0.782,0.131,0.285,0.137,0.218
801403,2025,790,1.053,0.731,0.897,0.746,-0.266,-0.1,-0.294,-0.165
801434,2025,56,0.833,0.921,0.735,0.886,-0.014,0.033,0.003,0.023
802419,2025,93,0.695,0.787,0.778,0.822,0.293,0.085,0.234,0.098
802686,2025,27,1.014,0.704,0.929,0.769,-0.388,-0.36,-0.335,-0.312
804636,2025,155,0.988,0.938,0.913,0.837,0.063,0.143,-0.057,-0.003
805123,2025,217,0.857,0.816,0.76,0.76,0.089,0.105,0.101,0.113
805299,2025,117,1.231,0.808,1.083,0.85,-0.579,-0.378,-0.491,-0.361
805427,2025,27,0.962,0.782,0.873,0.711,-0.078,-0.331,-0.251,-0.382
805673,2024,343,0.782,0.827,0.688,0.793,-0.003,0.102,0.148,0.205
805673,2025,658,0.826,0.75,0.685,0.728,-0.185,0.049,-0.039,0.102
806185,2024,555,0.774,0.878,0.755,0.848,0.149,0.187,0.11,0.127
806185,2025,490,0.787,0.841,0.746,0.829,0.04,0.145,0.068,0.125
806188,2025,368,0.882,0.796,0.842,0.793,-0.07,-0.532,-0.249,-0.495
806960,2025,345,0.867,1.003,0.772,0.887,0.173,0.368,0.18,0.294
808963,2025,237,0.82,0.835,0.752,0.731,-0.05,0.062,-0.13,-0.071
808967,2024,615,0.953,0.723,0.804,0.69,-0.19,-0.061,-0.23,-0.121
808967,2025,1231,0.957,0.704,0.795,0.68,-0.269,-0.137,-0.294,-0.184
813349,2025,155,0.815,0.828,0.791,0.822,0.145,0.022,0.186,0.109
814005,2024,115,0.652,0.793,0.607,0.763,0.226,0.172,0.251,0.22
815083,2025,187,0.831,0.839,0.877,0.884,0.135,-0.287,0.002,-0.226
820862,2025,270,0.737,0.91,0.658,0.884,0.01,0.374,0.181,0.399
829272,2025,290,0.947,0.869,0.787,0.779,0.441,-0.014,0.258,0.026
